epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
408,2438.87,0.25279,0.2787,0.21118,0.90848,1,0.99815,0.995,0.98713,1,0.99815,0.995,0.99382,0.2309,0.23966,0.21025,0.95071,0.00119414,0.00119414,0.00119414
409,2444.76,0.25941,0.26368,0.20929,0.93241,0.99937,1,0.995,0.98632,0.99937,1,0.995,0.99147,0.22076,0.24869,0.19514,0.93804,0.00119216,0.00119216,0.00119216
410,2450.62,0.26197,0.26765,0.21492,0.91587,0.99853,0.9881,0.99488,0.98018,0.99853,0.9881,0.99488,0.98967,0.23472,0.2581,0.19547,0.94775,0.00119018,0.00119018,0.00119018
411,2456.71,0.23023,0.28255,0.18894,0.88823,0.99829,0.9881,0.99488,0.98097,0.99829,0.9881,0.99488,0.99012,0.21686,0.25907,0.18583,0.91739,0.0011882,0.0011882,0.0011882
412,2462.59,0.26568,0.28076,0.20591,0.92155,0.99963,1,0.995,0.98742,0.99963,1,0.995,0.99148,0.19892,0.22189,0.16577,0.89632,0.00118622,0.00118622,0.00118622
413,2468.88,0.23476,0.27694,0.18865,0.89306,0.99913,1,0.995,0.98742,0.99913,1,0.995,0.99371,0.20555,0.21389,0.17666,0.90785,0.00118424,0.00118424,0.00118424
414,2474.75,0.23851,0.24777,0.19064,0.8896,0.99937,0.9881,0.99488,0.98787,0.99937,0.9881,0.99488,0.99221,0.20582,0.2173,0.17407,0.90691,0.00118226,0.00118226,0.00118226
415,2480.62,0.23143,0.26469,0.20111,0.88106,0.999,0.9881,0.99488,0.98662,0.999,0.9881,0.99488,0.99264,0.21279,0.22554,0.19007,0.93149,0.00118028,0.00118028,0.00118028
416,2486.51,0.23587,0.24414,0.19753,0.90769,0.98768,1,0.99488,0.98792,0.98768,1,0.99488,0.99102,0.20253,0.22335,0.18257,0.90328,0.0011783,0.0011783,0.0011783
417,2492.4,0.25063,0.28334,0.20181,0.90135,0.98708,1,0.99488,0.98779,0.98708,1,0.99488,0.99299,0.22257,0.22575,0.1778,0.92722,0.00117632,0.00117632,0.00117632
418,2498.28,0.22546,0.25455,0.1945,0.87813,0.99872,1,0.995,0.98586,0.99872,1,0.995,0.99225,0.22367,0.25138,0.18398,0.94571,0.00117434,0.00117434,0.00117434
419,2504.17,0.24571,0.24871,0.193,0.91039,0.99737,1,0.995,0.98558,0.99737,1,0.995,0.99004,0.22845,0.28428,0.19459,0.93892,0.00117236,0.00117236,0.00117236
420,2510.08,0.23761,0.25784,0.19206,0.91232,0.99831,1,0.995,0.98547,0.99831,1,0.995,0.99102,0.22616,0.27138,0.18702,0.93994,0.00117038,0.00117038,0.00117038
421,2515.97,0.24304,0.2644,0.18966,0.90687,0.99868,1,0.995,0.9818,0.99868,1,0.995,0.99371,0.23509,0.26802,0.18063,0.97903,0.0011684,0.0011684,0.0011684
422,2521.8,0.24987,0.28425,0.19584,0.89838,0.99881,1,0.995,0.98129,0.99881,1,0.995,0.99228,0.22389,0.25383,0.17247,0.96719,0.00116642,0.00116642,0.00116642
423,2527.67,0.24357,0.25666,0.18977,0.90002,1,0.99918,0.995,0.98272,1,0.99918,0.995,0.99125,0.22457,0.24858,0.16619,0.9454,0.00116444,0.00116444,0.00116444
424,2533.8,0.24454,0.26242,0.18429,0.8873,0.99922,1,0.995,0.98754,0.99922,1,0.995,0.99263,0.22554,0.22908,0.17517,0.92061,0.00116246,0.00116246,0.00116246
425,2539.65,0.23909,0.26789,0.19421,0.90065,0.99945,1,0.995,0.9878,0.99945,1,0.995,0.99284,0.23219,0.22244,0.17534,0.92911,0.00116048,0.00116048,0.00116048
426,2545.53,0.26533,0.25329,0.19925,0.91223,0.99899,1,0.995,0.98724,0.99899,1,0.995,0.99325,0.22618,0.22337,0.17592,0.91975,0.0011585,0.0011585,0.0011585
427,2551.4,0.2507,0.28543,0.20483,0.88379,0.99774,1,0.995,0.98942,0.99774,1,0.995,0.9919,0.21883,0.21895,0.17228,0.94074,0.00115652,0.00115652,0.00115652
428,2557.3,0.24276,0.24684,0.18245,0.8951,1,0.99862,0.995,0.99038,1,0.99862,0.995,0.99295,0.23002,0.20425,0.16994,0.93687,0.00115454,0.00115454,0.00115454
429,2563.19,0.25814,0.25134,0.19268,0.88913,0.99895,1,0.995,0.98643,0.99895,1,0.995,0.99231,0.22029,0.20626,0.18171,0.90919,0.00115256,0.00115256,0.00115256
430,2569.06,0.24045,0.25939,0.19084,0.87586,1,0.99936,0.995,0.98284,1,0.99936,0.995,0.99226,0.20979,0.20506,0.17773,0.90159,0.00115058,0.00115058,0.00115058
431,2574.91,0.24565,0.24878,0.19924,0.89282,0.98755,1,0.99488,0.98434,0.98755,1,0.99488,0.99307,0.2208,0.2095,0.18297,0.90965,0.0011486,0.0011486,0.0011486
432,2580.82,0.27523,0.24586,0.19484,0.92582,0.98772,1,0.99476,0.98759,0.98772,1,0.99476,0.99291,0.22019,0.2159,0.17812,0.90912,0.00114662,0.00114662,0.00114662
433,2586.73,0.24655,0.24852,0.19088,0.92604,1,0.99987,0.995,0.987,1,0.99987,0.995,0.992,0.21828,0.21697,0.17991,0.90304,0.00114464,0.00114464,0.00114464
434,2592.75,0.25191,0.27791,0.20346,0.92337,1,0.99958,0.995,0.98742,1,0.99958,0.995,0.99343,0.21874,0.22236,0.18527,0.9009,0.00114266,0.00114266,0.00114266
435,2598.81,0.24638,0.24268,0.19115,0.90806,1,0.9989,0.995,0.98755,1,0.9989,0.995,0.99372,0.2177,0.22601,0.20297,0.90962,0.00114068,0.00114068,0.00114068
436,2604.84,0.25796,0.26745,0.21779,0.91892,0.99919,1,0.995,0.98624,0.99919,1,0.995,0.99369,0.25132,0.24297,0.19132,0.96943,0.0011387,0.0011387,0.0011387
437,2610.74,0.2411,0.23461,0.19539,0.88172,0.99823,1,0.995,0.98292,0.99823,1,0.995,0.99359,0.23991,0.22537,0.18752,0.9285,0.00113672,0.00113672,0.00113672
438,2616.65,0.23203,0.26268,0.19759,0.88269,0.97669,1,0.99476,0.98642,0.97669,1,0.99476,0.99319,0.21719,0.21278,0.1828,0.90592,0.00113474,0.00113474,0.00113474
439,2622.56,0.22005,0.24404,0.18975,0.8994,0.99936,1,0.995,0.98751,0.99936,1,0.995,0.99371,0.21805,0.21078,0.18146,0.91209,0.00113276,0.00113276,0.00113276
440,2628.48,0.23595,0.23831,0.17805,0.89626,0.99929,1,0.995,0.98777,0.99929,1,0.995,0.99278,0.21536,0.20543,0.15965,0.93228,0.00113078,0.00113078,0.00113078
441,2634.38,0.249,0.26868,0.20156,0.90136,0.99903,1,0.995,0.98497,0.99903,1,0.995,0.99464,0.23871,0.20273,0.18615,0.94588,0.0011288,0.0011288,0.0011288
442,2640.28,0.25504,0.24124,0.20377,0.93162,0.99451,1,0.995,0.98354,0.99451,1,0.995,0.99235,0.21866,0.2165,0.18371,0.93267,0.00112682,0.00112682,0.00112682
443,2646.17,0.25861,0.26198,0.20488,0.90997,0.99919,1,0.995,0.98581,0.99919,1,0.995,0.99069,0.21422,0.2311,0.18374,0.92217,0.00112484,0.00112484,0.00112484
444,2652.09,0.23014,0.23596,0.17755,0.89165,0.99921,1,0.995,0.98922,0.99921,1,0.995,0.99108,0.21795,0.22333,0.18347,0.91515,0.00112286,0.00112286,0.00112286
445,2658.21,0.24027,0.27519,0.20129,0.89657,0.99303,1,0.995,0.99118,0.99303,1,0.995,0.99167,0.20697,0.21793,0.18799,0.90447,0.00112088,0.00112088,0.00112088
446,2664.1,0.24823,0.27949,0.19882,0.89897,0.99926,1,0.995,0.98692,0.99926,1,0.995,0.98949,0.2063,0.21536,0.17275,0.91003,0.0011189,0.0011189,0.0011189
447,2670.01,0.2327,0.26993,0.18167,0.88892,0.99919,1,0.995,0.98706,0.99919,1,0.995,0.99041,0.20936,0.21305,0.1669,0.9237,0.00111692,0.00111692,0.00111692
448,2675.93,0.25303,0.26922,0.20285,0.91365,0.99929,1,0.995,0.98838,0.99929,1,0.995,0.99238,0.20797,0.21238,0.16547,0.90829,0.00111494,0.00111494,0.00111494
449,2681.81,0.23085,0.2334,0.18172,0.90508,0.9991,1,0.995,0.98203,0.9991,1,0.995,0.99081,0.22913,0.2101,0.18117,0.90278,0.00111296,0.00111296,0.00111296
450,2687.74,0.23863,0.26411,0.18807,0.90147,0.9993,1,0.995,0.97869,0.9993,1,0.995,0.99067,0.23242,0.2132,0.19053,0.93658,0.00111098,0.00111098,0.00111098
451,2693.65,0.25798,0.28875,0.19202,0.91581,0.99943,1,0.995,0.97901,0.99943,1,0.995,0.98728,0.22869,0.21629,0.2049,0.92825,0.001109,0.001109,0.001109
452,2699.55,0.26255,0.30219,0.20914,0.90065,0.99913,1,0.995,0.98195,0.99913,1,0.995,0.9896,0.22878,0.22055,0.17582,0.92598,0.00110702,0.00110702,0.00110702
453,2705.45,0.22133,0.23979,0.17314,0.88278,0.99824,0.9881,0.9902,0.98175,0.99824,0.9881,0.9902,0.98794,0.22267,0.20999,0.19864,0.9391,0.00110504,0.00110504,0.00110504
454,2711.34,0.22023,0.26583,0.17372,0.87708,0.99926,1,0.995,0.98668,0.99926,1,0.995,0.99241,0.21486,0.2055,0.166,0.92727,0.00110306,0.00110306,0.00110306
455,2717.22,0.23632,0.25168,0.1856,0.8844,0.99929,1,0.995,0.98955,0.99929,1,0.995,0.99255,0.18561,0.20266,0.15745,0.89091,0.00110108,0.00110108,0.00110108
456,2723.35,0.21987,0.24566,0.18041,0.8857,0.9989,1,0.995,0.98949,0.9989,1,0.995,0.99333,0.19288,0.19857,0.16257,0.90488,0.0010991,0.0010991,0.0010991
457,2729.26,0.22213,0.24495,0.18292,0.88455,0.99908,1,0.995,0.98696,0.99908,1,0.995,0.99401,0.20524,0.20979,0.18208,0.91545,0.00109712,0.00109712,0.00109712
458,2735.15,0.22206,0.24184,0.18834,0.87929,0.99936,1,0.995,0.99016,0.99936,1,0.995,0.99344,0.18972,0.2221,0.17125,0.89333,0.00109514,0.00109514,0.00109514
459,2741.04,0.23532,0.24588,0.20128,0.89772,0.99895,1,0.995,0.98736,0.99895,1,0.995,0.99321,0.19172,0.23433,0.16435,0.88766,0.00109316,0.00109316,0.00109316
460,2746.95,0.21105,0.23392,0.17702,0.8921,0.99912,1,0.995,0.99148,0.99912,1,0.995,0.99244,0.18683,0.23145,0.14913,0.87654,0.00109118,0.00109118,0.00109118
461,2752.89,0.22627,0.23875,0.1901,0.8859,0.99927,1,0.995,0.98936,0.99927,1,0.995,0.99211,0.20495,0.21932,0.16941,0.90087,0.0010892,0.0010892,0.0010892
462,2758.78,0.23397,0.25627,0.1799,0.91069,0.99926,1,0.995,0.98727,0.99926,1,0.995,0.99006,0.2133,0.22433,0.16662,0.91859,0.00108722,0.00108722,0.00108722
463,2764.67,0.24235,0.26112,0.19175,0.90509,0.99931,1,0.995,0.98836,0.99931,1,0.995,0.99181,0.20489,0.21863,0.16239,0.90822,0.00108524,0.00108524,0.00108524
464,2770.58,0.24249,0.26556,0.2043,0.88957,0.99853,1,0.995,0.99051,0.99853,1,0.995,0.99177,0.19611,0.20822,0.15074,0.88854,0.00108326,0.00108326,0.00108326
465,2776.69,0.22784,0.26964,0.18352,0.88362,0.99925,1,0.995,0.98698,0.99925,1,0.995,0.9914,0.19744,0.20452,0.15945,0.89493,0.00108128,0.00108128,0.00108128
466,2782.58,0.2262,0.24722,0.18494,0.87249,0.98823,0.99979,0.99488,0.98488,0.98823,0.99979,0.99488,0.9921,0.1993,0.21002,0.15398,0.89529,0.0010793,0.0010793,0.0010793
467,2788.47,0.23995,0.26156,0.18151,0.89367,1,0.99913,0.995,0.98328,1,0.99913,0.995,0.99251,0.2032,0.21889,0.15552,0.91724,0.00107732,0.00107732,0.00107732
468,2794.4,0.2534,0.30006,0.20471,0.91425,1,0.98806,0.99488,0.97629,1,0.98806,0.99488,0.9927,0.23148,0.21577,0.18872,0.94915,0.00107534,0.00107534,0.00107534
469,2800.29,0.24645,0.25621,0.18767,0.91674,1,0.99928,0.995,0.98306,1,0.99928,0.995,0.9932,0.21122,0.20973,0.18468,0.90424,0.00107336,0.00107336,0.00107336
470,2806.19,0.21757,0.24958,0.17699,0.87961,0.99935,1,0.995,0.98574,0.99935,1,0.995,0.99162,0.20447,0.22966,0.17458,0.89746,0.00107138,0.00107138,0.00107138
471,2812.09,0.23341,0.25901,0.19257,0.91904,0.99948,1,0.995,0.98924,0.99948,1,0.995,0.99079,0.19854,0.23861,0.18072,0.89445,0.0010694,0.0010694,0.0010694
472,2818.22,0.24635,0.27905,0.20035,0.90205,0.98987,1,0.995,0.98877,0.98987,1,0.995,0.9926,0.19892,0.2169,0.18353,0.89249,0.00106742,0.00106742,0.00106742
473,2824.14,0.25513,0.27009,0.2117,0.91576,0.99928,1,0.995,0.99182,0.99928,1,0.995,0.99237,0.20666,0.212,0.18158,0.90566,0.00106544,0.00106544,0.00106544
474,2830.11,0.23763,0.25029,0.20534,0.90635,0.99945,1,0.995,0.98826,0.99945,1,0.995,0.99302,0.2098,0.21832,0.20543,0.90252,0.00106346,0.00106346,0.00106346
475,2836.02,0.23027,0.25026,0.18962,0.89875,1,0.99855,0.995,0.98882,1,0.99855,0.995,0.99323,0.22044,0.21002,0.20247,0.91854,0.00106148,0.00106148,0.00106148
476,2842.18,0.24012,0.26151,0.20219,0.89311,1,0.99592,0.995,0.98822,1,0.99592,0.995,0.992,0.24305,0.2252,0.17976,0.95977,0.0010595,0.0010595,0.0010595
477,2848.27,0.22786,0.25847,0.1919,0.89567,0.99916,1,0.995,0.99,0.99916,1,0.995,0.99136,0.22385,0.2151,0.17338,0.93201,0.00105752,0.00105752,0.00105752
478,2854.2,0.2193,0.24045,0.17339,0.891,0.99929,1,0.995,0.99003,0.99929,1,0.995,0.99121,0.22321,0.22223,0.16,0.92682,0.00105554,0.00105554,0.00105554
479,2860.1,0.22867,0.24858,0.17727,0.88708,0.99928,1,0.995,0.98981,0.99928,1,0.995,0.9917,0.22596,0.23738,0.16192,0.95771,0.00105356,0.00105356,0.00105356
480,2866.01,0.22178,0.23941,0.17623,0.88422,0.99921,1,0.995,0.99022,0.99921,1,0.995,0.99182,0.18878,0.21531,0.15233,0.87878,0.00105158,0.00105158,0.00105158
481,2871.92,0.21758,0.24692,0.17045,0.87138,0.99932,1,0.995,0.98811,0.99932,1,0.995,0.99242,0.20638,0.20629,0.17498,0.90503,0.0010496,0.0010496,0.0010496
482,2877.82,0.21359,0.21801,0.18025,0.8891,0.99931,1,0.995,0.99045,0.99931,1,0.995,0.99269,0.20113,0.20623,0.1757,0.89185,0.00104762,0.00104762,0.00104762
483,2883.71,0.22692,0.24333,0.17772,0.90922,0.99571,1,0.995,0.99234,0.99571,1,0.995,0.99186,0.20428,0.20032,0.17511,0.90034,0.00104564,0.00104564,0.00104564
484,2889.68,0.25391,0.2606,0.18698,0.93398,0.99931,1,0.995,0.99049,0.99931,1,0.995,0.99119,0.20115,0.20547,0.1748,0.9011,0.00104366,0.00104366,0.00104366
485,2895.56,0.24039,0.24342,0.19054,0.9184,0.99922,1,0.995,0.9897,0.99922,1,0.995,0.99109,0.20395,0.20836,0.17363,0.91433,0.00104168,0.00104168,0.00104168
486,2901.5,0.24457,0.26481,0.17914,0.88269,0.99858,1,0.995,0.99125,0.99858,1,0.995,0.99122,0.18497,0.20741,0.15257,0.89634,0.0010397,0.0010397,0.0010397
487,2907.62,0.21486,0.24285,0.17918,0.87423,0.99882,1,0.995,0.99457,0.99882,1,0.995,0.99128,0.17134,0.20714,0.14957,0.87333,0.00103772,0.00103772,0.00103772
488,2913.59,0.24498,0.24213,0.19562,0.88124,0.99933,1,0.995,0.99456,0.99933,1,0.995,0.9928,0.1746,0.20871,0.16284,0.87452,0.00103574,0.00103574,0.00103574
489,2919.54,0.22254,0.24088,0.17331,0.90721,0.99933,1,0.995,0.99065,0.99933,1,0.995,0.99242,0.20219,0.20515,0.17906,0.91304,0.00103376,0.00103376,0.00103376
490,2925.45,0.22612,0.26238,0.18633,0.88203,0.99923,1,0.995,0.99054,0.99923,1,0.995,0.9928,0.2101,0.20194,0.1945,0.90646,0.00103178,0.00103178,0.00103178
491,2931.34,0.2348,0.24881,0.19551,0.89824,0.9991,1,0.995,0.99174,0.9991,1,0.995,0.99189,0.20685,0.20641,0.17887,0.88756,0.0010298,0.0010298,0.0010298
492,2937.25,0.24288,0.24591,0.19626,0.90329,0.99934,1,0.995,0.99015,0.99934,1,0.995,0.99293,0.19376,0.20244,0.18508,0.88805,0.00102782,0.00102782,0.00102782
493,2943.15,0.24066,0.25723,0.19091,0.87771,0.99935,1,0.995,0.98734,0.99935,1,0.995,0.99384,0.2088,0.20135,0.18452,0.90881,0.00102584,0.00102584,0.00102584
494,2949.04,0.23061,0.25109,0.18399,0.88517,0.99914,1,0.995,0.98573,0.99914,1,0.995,0.99444,0.2461,0.19302,0.18192,0.95754,0.00102386,0.00102386,0.00102386
495,2954.92,0.21608,0.23142,0.18038,0.88052,0.99928,0.9881,0.99433,0.98361,0.99928,0.9881,0.99477,0.99405,0.23982,0.19745,0.17806,1.01645,0.00102188,0.00102188,0.00102188
496,2960.83,0.22324,0.24823,0.17183,0.89304,1,0.99052,0.995,0.98418,1,0.99052,0.995,0.99418,0.23937,0.19979,0.17283,1.02963,0.0010199,0.0010199,0.0010199
497,2966.75,0.2176,0.24773,0.16981,0.8837,0.99829,1,0.995,0.98884,0.99829,1,0.995,0.99433,0.22727,0.19757,0.16769,1.01889,0.00101792,0.00101792,0.00101792
498,2972.9,0.21226,0.23401,0.16752,0.90736,0.99996,1,0.995,0.99005,0.99996,1,0.995,0.99434,0.22816,0.19333,0.16609,1.01272,0.00101594,0.00101594,0.00101594
499,2978.81,0.22226,0.21589,0.17155,0.89049,0.99934,1,0.995,0.99033,0.99934,1,0.995,0.99426,0.18542,0.19085,0.15551,0.88863,0.00101396,0.00101396,0.00101396
500,2984.78,0.2342,0.27233,0.18463,0.88468,0.99889,1,0.995,0.9913,0.99889,1,0.995,0.99349,0.18589,0.2058,0.16474,0.88528,0.00101198,0.00101198,0.00101198
501,2990.67,0.23193,0.23942,0.18361,0.88605,0.99903,1,0.995,0.98953,0.99903,1,0.995,0.99351,0.19329,0.20274,0.16047,0.88962,0.00101,0.00101,0.00101
502,2996.57,0.24055,0.24753,0.18458,0.93247,0.99724,1,0.995,0.99054,0.99724,1,0.995,0.99124,0.19912,0.20437,0.16789,0.90262,0.00100802,0.00100802,0.00100802
503,3002.46,0.24502,0.24654,0.18935,0.92467,0.98707,0.9881,0.99079,0.98328,0.99897,1,0.995,0.99034,0.21153,0.20462,0.17332,0.91912,0.00100604,0.00100604,0.00100604
504,3008.38,0.2268,0.25204,0.18113,0.88349,0.99927,1,0.995,0.98334,0.99927,1,0.995,0.99335,0.22431,0.19127,0.17782,0.93911,0.00100406,0.00100406,0.00100406
505,3014.27,0.21827,0.23768,0.18204,0.87969,0.99912,1,0.995,0.98475,0.99912,1,0.995,0.99299,0.20287,0.19132,0.17603,0.90524,0.00100208,0.00100208,0.00100208
506,3020.17,0.21227,0.23852,0.17664,0.89151,0.99923,1,0.995,0.98736,0.99923,1,0.995,0.99387,0.19451,0.1886,0.17154,0.89517,0.0010001,0.0010001,0.0010001
507,3026.11,0.20906,0.22694,0.17078,0.8809,1,0.99845,0.995,0.98681,1,0.99845,0.995,0.99458,0.19786,0.19068,0.17851,0.90937,0.00099812,0.00099812,0.00099812
508,3032.06,0.21883,0.22679,0.16763,0.89522,0.99928,1,0.995,0.98778,0.99928,1,0.995,0.99456,0.19077,0.19527,0.17092,0.90488,0.00099614,0.00099614,0.00099614
509,3038.14,0.23373,0.24582,0.18638,0.89231,0.99933,1,0.995,0.98949,0.99933,1,0.995,0.99372,0.19039,0.19815,0.16767,0.90953,0.00099416,0.00099416,0.00099416
510,3044,0.21869,0.22051,0.17795,0.89235,0.99946,1,0.995,0.9873,0.99946,1,0.995,0.99345,0.2002,0.2041,0.17036,0.94228,0.00099218,0.00099218,0.00099218
511,3049.88,0.22563,0.26364,0.19987,0.87277,0.99849,1,0.995,0.98681,0.99849,1,0.995,0.99428,0.20416,0.21632,0.17324,0.95313,0.0009902,0.0009902,0.0009902
512,3055.78,0.21152,0.25398,0.17249,0.8743,0.99934,1,0.995,0.98266,0.99934,1,0.995,0.99368,0.20807,0.21985,0.17446,0.95169,0.00098822,0.00098822,0.00098822
513,3061.67,0.20491,0.24361,0.17876,0.88181,0.99935,1,0.995,0.98598,0.99935,1,0.995,0.99091,0.2114,0.21793,0.15796,0.95035,0.00098624,0.00098624,0.00098624
514,3067.61,0.20597,0.2363,0.16256,0.89333,0.99936,1,0.995,0.98682,0.99936,1,0.995,0.99302,0.21578,0.20828,0.16193,0.95467,0.00098426,0.00098426,0.00098426
515,3073.57,0.22717,0.25226,0.17506,0.89745,0.99935,1,0.995,0.98736,0.99935,1,0.995,0.99144,0.21032,0.19975,0.15225,0.94472,0.00098228,0.00098228,0.00098228
516,3079.54,0.20203,0.26926,0.17184,0.8733,0.99952,1,0.995,0.98825,0.99952,1,0.995,0.99322,0.20743,0.20681,0.15041,0.94074,0.0009803,0.0009803,0.0009803
517,3085.48,0.22148,0.24417,0.17548,0.88036,0.9994,1,0.995,0.98959,0.9994,1,0.995,0.99317,0.19651,0.20241,0.14368,0.93624,0.00097832,0.00097832,0.00097832
518,3091.39,0.2082,0.23584,0.1627,0.86517,0.99919,1,0.995,0.98991,0.99919,1,0.995,0.99273,0.18723,0.19592,0.14621,0.91336,0.00097634,0.00097634,0.00097634
519,3097.28,0.20869,0.22338,0.16337,0.87478,0.99934,1,0.995,0.98962,0.99934,1,0.995,0.99301,0.19407,0.19824,0.15999,0.92608,0.00097436,0.00097436,0.00097436
520,3103.44,0.22804,0.26554,0.17479,0.91048,0.99936,1,0.995,0.99116,0.99936,1,0.995,0.99265,0.19895,0.21985,0.16688,0.92179,0.00097238,0.00097238,0.00097238
521,3109.34,0.21579,0.24475,0.17259,0.87664,0.99943,1,0.995,0.99221,0.99943,1,0.995,0.99435,0.18035,0.21728,0.15721,0.88397,0.0009704,0.0009704,0.0009704
522,3115.25,0.1946,0.21496,0.15695,0.85297,0.99941,1,0.995,0.99343,0.99941,1,0.995,0.99425,0.1767,0.20382,0.14774,0.87678,0.00096842,0.00096842,0.00096842
523,3121.2,0.21617,0.24169,0.16289,0.90255,0.9991,1,0.995,0.99338,0.9991,1,0.995,0.99177,0.17196,0.19966,0.14003,0.86891,0.00096644,0.00096644,0.00096644
524,3127.13,0.2151,0.23377,0.16391,0.87525,0.99906,1,0.995,0.99347,0.99906,1,0.995,0.99292,0.16802,0.20894,0.13608,0.8714,0.00096446,0.00096446,0.00096446
525,3133.04,0.21394,0.25534,0.1674,0.88868,0.99888,1,0.995,0.99383,0.99888,1,0.995,0.99275,0.16956,0.20347,0.15016,0.87411,0.00096248,0.00096248,0.00096248
526,3138.93,0.2169,0.24084,0.1709,0.8863,0.99922,1,0.995,0.99358,0.99922,1,0.995,0.99379,0.17837,0.2042,0.15175,0.88387,0.0009605,0.0009605,0.0009605
527,3144.81,0.22381,0.2423,0.17671,0.89649,0.99922,1,0.995,0.9895,0.99922,1,0.995,0.99279,0.1885,0.20507,0.16781,0.9013,0.00095852,0.00095852,0.00095852
528,3150.71,0.2074,0.22487,0.17458,0.88736,0.99936,1,0.995,0.99158,0.99936,1,0.995,0.99247,0.18096,0.20665,0.1517,0.89489,0.00095654,0.00095654,0.00095654
529,3156.58,0.21278,0.21848,0.1741,0.88708,0.99946,1,0.995,0.98896,0.99946,1,0.995,0.99406,0.19362,0.19982,0.15014,0.9083,0.00095456,0.00095456,0.00095456
530,3162.7,0.21322,0.2504,0.16742,0.87319,0.9995,1,0.995,0.98857,0.9995,1,0.995,0.99412,0.19483,0.20759,0.15071,0.91991,0.00095258,0.00095258,0.00095258
531,3168.61,0.2196,0.25512,0.17482,0.89827,0.99872,1,0.995,0.98694,0.99872,1,0.995,0.9928,0.18907,0.20957,0.15206,0.92545,0.0009506,0.0009506,0.0009506
532,3174.55,0.22215,0.24811,0.17344,0.88264,0.99913,1,0.995,0.9892,0.99913,1,0.995,0.99307,0.19234,0.20121,0.15149,0.94306,0.00094862,0.00094862,0.00094862
533,3180.47,0.22062,0.2583,0.17165,0.87797,0.99924,1,0.995,0.98982,0.99924,1,0.995,0.99347,0.19599,0.20638,0.1579,0.94394,0.00094664,0.00094664,0.00094664
534,3186.38,0.21249,0.24162,0.17139,0.87163,0.99925,1,0.995,0.99133,0.99925,1,0.995,0.9933,0.18759,0.20794,0.16178,0.91926,0.00094466,0.00094466,0.00094466
535,3192.29,0.2063,0.23373,0.17128,0.88085,0.99953,1,0.995,0.99189,0.99953,1,0.995,0.9934,0.18388,0.20538,0.15645,0.92281,0.00094268,0.00094268,0.00094268
536,3198.24,0.21313,0.24189,0.16097,0.89034,0.99929,1,0.995,0.99065,0.99929,1,0.995,0.99337,0.18669,0.19832,0.149,0.92775,0.0009407,0.0009407,0.0009407
537,3204.15,0.21162,0.21598,0.16634,0.88544,0.99931,1,0.995,0.99083,0.99931,1,0.995,0.99322,0.18725,0.20657,0.15497,0.92672,0.00093872,0.00093872,0.00093872
538,3210.09,0.23042,0.24768,0.19011,0.89822,0.99931,1,0.995,0.99084,0.99931,1,0.995,0.99321,0.17704,0.20909,0.14239,0.91099,0.00093674,0.00093674,0.00093674
539,3216,0.2435,0.22821,0.17852,0.89326,1,0.99936,0.995,0.99115,1,0.99936,0.995,0.99294,0.18267,0.19635,0.14511,0.90933,0.00093476,0.00093476,0.00093476
540,3221.95,0.21373,0.22386,0.17071,0.88624,0.99933,1,0.995,0.99044,0.99933,1,0.995,0.99468,0.19166,0.19392,0.17017,0.92027,0.00093278,0.00093278,0.00093278
541,3228.08,0.20769,0.22159,0.16283,0.90238,0.99927,1,0.995,0.99012,0.99927,1,0.995,0.99465,0.1948,0.19599,0.16612,0.90942,0.0009308,0.0009308,0.0009308
542,3234,0.20976,0.22837,0.17788,0.86191,1,0.99998,0.995,0.99086,1,0.99998,0.995,0.99321,0.20288,0.18927,0.17189,0.90331,0.00092882,0.00092882,0.00092882
543,3239.89,0.20801,0.24319,0.16817,0.86739,0.98823,0.99996,0.99488,0.98895,0.98823,0.99996,0.99488,0.99261,0.20146,0.19543,0.17577,0.89797,0.00092684,0.00092684,0.00092684
544,3245.82,0.20594,0.22352,0.16646,0.86253,1,0.99919,0.995,0.98982,1,0.99919,0.995,0.99402,0.17078,0.19646,0.14732,0.8706,0.00092486,0.00092486,0.00092486
545,3251.74,0.22004,0.23444,0.16595,0.87963,0.99972,1,0.995,0.98744,0.99972,1,0.995,0.99331,0.17812,0.20036,0.13346,0.87763,0.00092288,0.00092288,0.00092288
546,3257.64,0.21081,0.23674,0.16523,0.88897,0.99906,1,0.995,0.98916,0.99906,1,0.995,0.99173,0.17924,0.20309,0.13756,0.88483,0.0009209,0.0009209,0.0009209
547,3263.53,0.20471,0.23163,0.16565,0.88227,0.99918,1,0.995,0.98851,0.99918,1,0.995,0.99258,0.18695,0.19507,0.14377,0.89122,0.00091892,0.00091892,0.00091892
548,3269.46,0.22423,0.2509,0.18338,0.88694,1,0.99996,0.995,0.98885,1,0.99996,0.995,0.99373,0.18213,0.20287,0.16071,0.88309,0.00091694,0.00091694,0.00091694
